# COVID-19 Total Cases: Outside Mainland China
time,name,value
1582732800,Singapore,93 #2020-02-27 08:03:17
1582128000,Iran,2 #2020-02-20 18:01:05
1582214400,Iran,18 #2020-02-21 20:59:22
1582300800,Iran,28 #2020-02-22 19:10:24
1582387200,Iran,43 #2020-02-23 23:05:31
1582473600,Iran,61 #2020-02-24 19:12:21
1582560000,Iran,95 #2020-02-25 22:44:06
1582646400,Iran,139 #2020-02-26 20:12:08
1582732800,Iran,139 #2020-02-27 08:03:17
1580400000,Italy,2 #2020-01-31 07:09:51
1580486400,Italy,2 #2020-02-01 02:48:13
1581091200,Italy,3 #2020-02-08 15:11:01
1581264000,Italy,3 #2020-02-10 20:28:04
1581350400,Italy,3 #2020-02-11 19:21:09
1581436800,Italy,3 #2020-02-12 22:23:41
1581523200,Italy,3 #2020-02-13 19:24:24
1581609600,Italy,3 #2020-02-14 07:22:06
1581696000,Italy,3 #2020-02-15 11:23:34
1581782400,Italy,3 #2020-02-16 23:30:17
1582300800,Italy,20 #2020-02-22 22:49:56
1582387200,Italy,117 #2020-02-23 23:18:02
1582473600,Italy,230 #2020-02-24 22:56:18
1582560000,Italy,283 #2020-02-25 22:44:06
1582646400,Italy,374 #2020-02-26 20:22:39
1582732800,Italy,470 #2020-02-27 08:03:17
1580054400,USA,5 #2020-01-27 17:20:43
1580400000,USA,6 #2020-01-31 07:17:36
1580486400,USA,6 #2020-02-01 02:48:13
1580572800,USA,8 #2020-02-02 07:41:43
1580659200,USA,9 #2020-02-03 09:28:34
1580745600,USA,11 #2020-02-04 07:11:09
1580918400,USA,12 #2020-02-06 10:59:24
1581264000,USA,12 #2020-02-10 20:28:04
1581350400,USA,13 #2020-02-11 19:21:09
1581436800,USA,13 #2020-02-12 22:23:41
1581523200,USA,14 #2020-02-13 19:24:24
1581609600,USA,15 #2020-02-14 19:06:32
1581696000,USA,15 #2020-02-15 12:28:17
1581782400,USA,15 #2020-02-16 23:30:17
1581868800,USA,15 #2020-02-17 08:00:22
1582128000,USA,15 #2020-02-20 08:21:10
1582300800,USA,35 #2020-02-22 22:43:42
1582387200,USA,35 #2020-02-23 13:32:13
1582473600,USA,35 #2020-02-24 12:40:19
1582560000,USA,53 #2020-02-25 12:08:21
1582646400,USA,57 #2020-02-26 20:15:18
1582732800,USA,60 #2020-02-27 08:03:17
