# COVID-19 主要总量指标（中国）
time,name,value
1581436800,死亡,1116 #2020-02-12 23:07:23
1581523200,疑似,13435 #2020-02-13 23:51:34
1581523200,确诊,59907 #2020-02-13 23:51:34
1581523200,治愈,6215 #2020-02-13 23:51:34
1581523200,死亡,1368 #2020-02-13 23:51:34
1581609600,疑似,10109 #2020-02-14 23:18:15
1581609600,确诊,63950 #2020-02-14 23:18:15
1581609600,治愈,7092 #2020-02-14 23:18:15
1581609600,死亡,1382 #2020-02-14 23:18:15
1581696000,疑似,8969 #2020-02-15 22:51:06
1581696000,确诊,66581 #2020-02-15 22:51:06
1581696000,治愈,8494 #2020-02-15 22:51:06
1581696000,死亡,1524 #2020-02-15 22:51:06
1581782400,疑似,8228 #2020-02-16 21:45:52
1581782400,确诊,68595 #2020-02-16 21:45:52
1581782400,治愈,9763 #2020-02-16 21:45:52
1581782400,死亡,1667 #2020-02-16 21:45:52
1581868800,疑似,7264 #2020-02-17 23:43:00
1581868800,确诊,70644 #2020-02-17 23:43:00
1581868800,治愈,11278 #2020-02-17 23:43:00
1581868800,死亡,1772 #2020-02-17 23:43:00
1581955200,疑似,6242 #2020-02-18 23:09:05
1581955200,确诊,72532 #2020-02-18 23:09:05
1581955200,治愈,13003 #2020-02-18 23:09:05
1581955200,死亡,1872 #2020-02-18 23:09:05
1582041600,疑似,5248 #2020-02-19 22:06:22
1582041600,确诊,74284 #2020-02-19 22:06:22
1582041600,治愈,14938 #2020-02-19 22:06:22
1582041600,死亡,2009 #2020-02-19 22:06:22
1582128000,疑似,4922 #2020-02-20 22:36:29
1582128000,确诊,74680 #2020-02-20 22:36:29
1582128000,治愈,16721 #2020-02-20 22:36:29
1582128000,死亡,2122 #2020-02-20 22:36:29
1582214400,疑似,5206 #2020-02-21 23:11:18
1582214400,确诊,75571 #2020-02-21 23:11:18
1582214400,治愈,18687 #2020-02-21 23:11:18
1582214400,死亡,2239 #2020-02-21 23:11:18
1582300800,疑似,5365 #2020-02-22 22:08:20
1582300800,确诊,76396 #2020-02-22 22:08:20
1582300800,治愈,21075 #2020-02-22 22:08:20
1582300800,死亡,2348 #2020-02-22 22:08:20
1582387200,疑似,4148 #2020-02-23 22:38:25
1582387200,确诊,77048 #2020-02-23 22:38:25
1582387200,治愈,23183 #2020-02-23 22:38:25
1582387200,死亡,2445 #2020-02-23 22:38:25
1582473600,疑似,3434 #2020-02-24 23:02:35
1582473600,确诊,77269 #2020-02-24 23:02:35
1582473600,治愈,25007 #2020-02-24 23:02:35
1582473600,死亡,2596 #2020-02-24 23:02:35
1582560000,疑似,2824 #2020-02-25 23:14:30
1582560000,确诊,77785 #2020-02-25 23:14:30
1582560000,治愈,27655 #2020-02-25 23:14:30
1582560000,死亡,2666 #2020-02-25 23:14:30
