# COVID-19 主要增量指标（中国）
time,name,value
1582041600,每日治愈,1935 #2020-02-19 22:06:22
1582041600,每日死亡,137 #2020-02-19 22:06:22
1582128000,每日病例,396 #2020-02-20 22:36:29
1582128000,每日治愈,1783 #2020-02-20 22:36:29
1582128000,每日死亡,113 #2020-02-20 22:36:29
1582214400,每日病例,891 #2020-02-21 23:11:18
1582214400,每日治愈,1966 #2020-02-21 23:11:18
1582214400,每日死亡,117 #2020-02-21 23:11:18
1582300800,每日病例,825 #2020-02-22 22:08:20
1582300800,每日治愈,2388 #2020-02-22 22:08:20
1582300800,每日死亡,109 #2020-02-22 22:08:20
1582387200,每日病例,652 #2020-02-23 22:38:25
1582387200,每日治愈,2108 #2020-02-23 22:38:25
1582387200,每日死亡,97 #2020-02-23 22:38:25
1582473600,每日病例,221 #2020-02-24 23:02:35
1582473600,每日治愈,1824 #2020-02-24 23:02:35
1582473600,每日死亡,151 #2020-02-24 23:02:35
1582560000,每日病例,516 #2020-02-25 23:14:30
1582560000,每日治愈,2648 #2020-02-25 23:14:30
1582560000,每日死亡,70 #2020-02-25 23:14:30
1582646400,每日病例,410 #2020-02-26 23:00:38
1582646400,每日治愈,2423 #2020-02-26 23:00:38
1582646400,每日死亡,52 #2020-02-26 23:00:38
1582732800,每日病例,435 #2020-02-27 11:55:19
1582732800,每日治愈,2495 #2020-02-27 11:55:19
1582732800,每日死亡,29 #2020-02-27 11:55:19
