# COVID-19 主要总量指标（中国）
time,name,value
1581436800,死亡,1116 #2020-02-12 23:07:23
1581523200,疑似,13435 #2020-02-13 23:51:34
1581523200,确诊,59907 #2020-02-13 23:51:34
1581523200,治愈,6215 #2020-02-13 23:51:34
1581523200,死亡,1368 #2020-02-13 23:51:34
1581609600,疑似,10109 #2020-02-14 23:18:15
1581609600,确诊,63950 #2020-02-14 23:18:15
1581609600,治愈,7092 #2020-02-14 23:18:15
1581609600,死亡,1382 #2020-02-14 23:18:15
1581696000,疑似,8969 #2020-02-15 22:51:06
1581696000,确诊,66581 #2020-02-15 22:51:06
1581696000,治愈,8494 #2020-02-15 22:51:06
1581696000,死亡,1524 #2020-02-15 22:51:06
1581782400,疑似,8228 #2020-02-16 21:45:52
1581782400,确诊,68595 #2020-02-16 21:45:52
1581782400,治愈,9763 #2020-02-16 21:45:52
1581782400,死亡,1667 #2020-02-16 21:45:52
1581868800,疑似,7264 #2020-02-17 23:43:00
1581868800,确诊,70644 #2020-02-17 23:43:00
1581868800,治愈,11278 #2020-02-17 23:43:00
1581868800,死亡,1772 #2020-02-17 23:43:00
1581955200,疑似,6242 #2020-02-18 23:09:05
1581955200,确诊,72532 #2020-02-18 23:09:05
1581955200,治愈,13003 #2020-02-18 23:09:05
1581955200,死亡,1872 #2020-02-18 23:09:05
1582041600,疑似,5248 #2020-02-19 22:06:22
1582041600,确诊,74284 #2020-02-19 22:06:22
1582041600,治愈,14938 #2020-02-19 22:06:22
1582041600,死亡,2009 #2020-02-19 22:06:22
1582128000,疑似,4922 #2020-02-20 22:36:29
1582128000,确诊,74680 #2020-02-20 22:36:29
1582128000,治愈,16721 #2020-02-20 22:36:29
1582128000,死亡,2122 #2020-02-20 22:36:29
1582214400,疑似,5206 #2020-02-21 23:11:18
1582214400,确诊,75571 #2020-02-21 23:11:18
1582214400,治愈,18687 #2020-02-21 23:11:18
1582214400,死亡,2239 #2020-02-21 23:11:18
1582300800,疑似,5365 #2020-02-22 22:08:20
1582300800,确诊,76396 #2020-02-22 22:08:20
1582300800,治愈,21075 #2020-02-22 22:08:20
1582300800,死亡,2348 #2020-02-22 22:08:20
1582387200,疑似,4148 #2020-02-23 22:38:25
1582387200,确诊,77048 #2020-02-23 22:38:25
1582387200,治愈,23183 #2020-02-23 22:38:25
1582387200,死亡,2445 #2020-02-23 22:38:25
1582473600,疑似,3434 #2020-02-24 23:02:35
1582473600,确诊,77269 #2020-02-24 23:02:35
1582473600,治愈,25007 #2020-02-24 23:02:35
1582473600,死亡,2596 #2020-02-24 23:02:35
1582560000,疑似,2824 #2020-02-25 23:14:30
1582560000,确诊,77785 #2020-02-25 23:14:30
1582560000,治愈,27655 #2020-02-25 23:14:30
1582560000,死亡,2666 #2020-02-25 23:14:30
1582646400,疑似,2491 #2020-02-26 23:00:38
1582646400,确诊,78195 #2020-02-26 23:00:38
1582646400,治愈,30078 #2020-02-26 23:00:38
1582646400,死亡,2718 #2020-02-26 23:00:38
1582732800,疑似,2358 #2020-02-27 22:59:34
1582732800,确诊,78631 #2020-02-27 22:59:34
1582732800,治愈,32916 #2020-02-27 22:59:34
1582732800,死亡,2747 #2020-02-27 22:59:34
1582819200,疑似,2308 #2020-02-28 18:44:10
1582819200,确诊,78962 #2020-02-28 18:44:10
1582819200,治愈,36312 #2020-02-28 18:44:10
1582819200,死亡,2791 #2020-02-28 18:44:10
1582905600,疑似,1418 #2020-02-29 23:30:04
1582905600,确诊,79394 #2020-02-29 23:30:04
1582905600,治愈,39308 #2020-02-29 23:30:04
1582905600,死亡,2838 #2020-02-29 23:30:04
1582992000,疑似,851 #2020-03-01 22:36:02
1582992000,确诊,79972 #2020-03-01 22:36:02
1582992000,治愈,42162 #2020-03-01 22:36:02
1582992000,死亡,2873 #2020-03-01 22:36:02
1583078400,疑似,715 #2020-03-02 23:50:02
1583078400,确诊,80175 #2020-03-02 23:50:02
1583078400,治愈,44845 #2020-03-02 23:50:02
1583078400,死亡,2915 #2020-03-02 23:50:02
1583164800,疑似,587 #2020-03-03 23:28:02
1583164800,确诊,80303 #2020-03-03 23:28:02
1583164800,治愈,47434 #2020-03-03 23:28:02
1583164800,死亡,2948 #2020-03-03 23:28:02
1583251200,疑似,520 #2020-03-04 23:35:05
1583251200,确诊,80424 #2020-03-04 23:35:05
1583251200,治愈,50010 #2020-03-04 23:35:05
1583251200,死亡,2984 #2020-03-04 23:35:05
1583337600,疑似,522 #2020-03-05 23:13:06
1583337600,确诊,80581 #2020-03-05 23:13:06
1583337600,治愈,52305 #2020-03-05 23:13:06
1583337600,死亡,3016 #2020-03-05 23:13:06
1583424000,疑似,482 #2020-03-06 23:09:02
1583424000,确诊,80734 #2020-03-06 23:09:02
1583424000,治愈,53968 #2020-03-06 23:09:02
1583424000,死亡,3045 #2020-03-06 23:09:02
1583510400,疑似,502 #2020-03-07 22:58:01
1583510400,确诊,80815 #2020-03-07 22:58:01
1583510400,治愈,55558 #2020-03-07 22:58:01
1583510400,死亡,3073 #2020-03-07 22:58:01
1583596800,疑似,458 #2020-03-08 22:56:02
1583596800,确诊,80868 #2020-03-08 22:56:02
1583596800,治愈,57412 #2020-03-08 22:56:02
1583596800,死亡,3101 #2020-03-08 22:56:02
1583683200,疑似,421 #2020-03-09 20:00:55
1583683200,确诊,80905 #2020-03-09 20:00:55
1583683200,治愈,58805 #2020-03-09 20:00:55
1583683200,死亡,3124 #2020-03-09 20:00:55
